,drug_name,condition,rating,useful_count,nltkReviewScore
,,,9,37,0.1027
,,,10,22,0.7906
,,,8,31,0.4767
,,,1,16,-0.7845
,,,9,46,-0.3644
,,,10,24,-0.7047
,,,10,37,-0.2023
,,,10,61,0.8217
,,,10,13,0.9796
,,,9,3,0.6249
,,,9,5,0.8356
,,,9,93,-0.8555
,,,10,10,-0.2263
,,,9,31,0
,,,1,2,-0.8502
,,,10,4,0.4404
,,,9,11,0.4939
,,,9,16,0.796
,,,10,9,0.6705
,,,5,16,0
,,,9,12,-0.4019
,,,3,5,-0.6367
,,,9,3,0.2732
,,,8,29,-0.2946
,,,8,14,0.7136
,,,1,27,-0.1779
,,,9,11,0.9169
,,,9,7,-0.6103
,,,1,21,-0.3182
,,,10,7,0
,,,10,45,-0.296
,,,9,4,0.9699
,,,10,65,0.8599
,,,2,6,0.4939
,,,10,146,0.2732
,,,10,16,0.8494
,,,10,3,-0.2714
,,,1,5,-0.3612
,,,9,12,0.9771
,,,1,2,0.7269
,,,1,8,-0.9676
,,,1,22,-0.9153
,,,9,0,0.1567
,,,10,30,-0.9532
,,,10,84,-0.7845
,,,10,101,0.128
,,,2,2,-0.2325
,,,1,19,-0.5709
,,,9,6,0.802
,,,3,26,-0.7589
,,,8,28,0.5423
,,,10,0,0.6705
,,,2,9,0.2263
,,,9,0,-0.9284
,,,2,5,-0.8575
,,,10,46,0.69
,,,4,2,-0.9457
,,,3,16,-0.9371
,,,8,7,0.6548
,,,3,19,0.7184
,,,10,16,0.836
,,,3,17,-0.5423
,,,9,29,0.0772
,,,10,30,-0.1621
,,,8,7,0.8805
,,,9,34,-0.0258
,,,8,12,-0.2262
,,,10,71,0.1779
,,,2,4,-0.3818
,,,10,31,-0.4019
,,,10,11,0.8777
,,,9,27,0.3818
,,,1,6,-0.296
,,,9,4,-0.4404
,,,1,1,-0.6597
,,,1,1,-0.8826
,,,8,7,0.4753
,,,1,18,-0.7717
,,,10,41,0.4404
,,,10,21,-0.5106
,,,10,125,0.8576
,,,8,4,0.5423
,,,1,7,-0.5283
,,,9,41,-0.3024
,,,6,1,0.5177
,,,9,13,-0.5216
,,,10,44,-0.3182
,,,9,80,-0.9278
,,,8,76,-0.8908
,,,10,71,0.875
,,,10,15,-0.8766
,,,2,7,-0.8922
,,,1,40,-0.946
,,,10,14,0.6586
,,,10,4,0.8689
,,,9,4,-0.3881
,,,8,0,0.4767
,,,10,16,0.4374
,,,9,41,0.5106
,,,3,14,-0.9186
,,,4,4,-0.9344
,,,4,2,-0.296
,,,1,5,-0.9118
,,,10,7,-0.5334
,,,8,2,0.8689
,,,8,14,0.957
,,,10,17,0
,,,2,0,0.6437
,,,9,89,-0.802
,,,6,18,0.6369
,,,1,7,0.25
,,,8,16,-0.8979
,,,10,1,0.8481
,,,10,18,0.128
,,,10,17,-0.7906
,,,9,8,0.8436
,,,1,17,-0.7679
,,,9,11,0.0742
,,,5,6,0.6996
,,,1,4,-0.9797
,,,7,25,0.1868
,,,8,62,-0.951
,,,9,2,0.4566
,,,4,0,0
,,,9,13,0
,,,10,61,0.5719
,,,8,104,-0.4215
,,,8,88,-0.9544
,,,7,41,-0.5689
,,,10,85,-0.6705
,,,10,137,-0.9313
,,,10,39,-0.2208
,,,10,61,0.2644
,,,9,10,0.7674
,,,10,56,-0.9641
,,,5,10,-0.9552
,,,3,11,0.128
,,,4,5,0.2023
,,,10,15,0.7463
,,,10,19,0.6943
,,,1,11,0.6197
,,,1,9,0.296
,,,8,45,0
,,,9,55,-0.1531
,,,9,8,0.3164
,,,1,10,-0.296
,,,5,21,0
,,,10,60,-0.4374
,,,8,70,-0.56
,,,10,66,-0.5242
,,,3,25,-0.9611
,,,9,4,0.4559
,,,6,4,0.7506
,,,8,12,0.6985
,,,1,4,-0.875
,,,9,4,0.7151
,,,10,24,-0.4939
,,,7,53,0.4391
,,,9,30,-0.6486
,,,8,57,0.0258
,,,10,198,0.4142
,,,8,78,-0.6588
,,,1,35,-0.6851
,,,9,13,-0.4404
,,,7,16,-0.595
,,,6,5,-0.7761
,,,9,64,0.7644
,,,8,4,0.9337
,,,2,147,0.906
,,,8,36,0.9339
,,,5,84,0
,,,5,3,-0.8608
,,,10,29,0.8365
,,,9,32,0.4588
,,,10,96,-0.872
,,,8,55,0
,,,10,32,-0.2942
,,,5,0,0.7079
,,,10,16,-0.2023
,,,1,1,-0.508
,,,10,55,0.6369
,,,9,31,-0.5106
,,,4,2,-0.1531
,,,9,48,-0.4019
,,,6,71,0.3794
,,,10,8,-0.8955
,,,8,2,0.296
,,,3,19,0.1999
,,,9,38,0.9459
,,,9,3,0.1759
,,,9,5,-0.8912
,,,10,14,0.6369
,,,6,39,-0.8642
,,,8,62,0
,,,1,51,0
,,,6,14,-0.6141
,,,10,0,0.7834
,,,8,23,0.6096
,,,8,13,-0.3182
,,,9,52,0.7783
,,,10,138,-0.636
,,,3,7,-0.9517
,,,6,3,-0.6021
,,,10,6,0.296
,,,6,4,-0.0961
,,,1,1,-0.765
,,,10,6,-0.891
,,,10,66,0
,,,10,9,0.9073
,,,4,41,0.3612
,,,10,94,0.6652
,,,8,13,0.8547
,,,9,1,0.9228
,,,8,20,-0.1538
,,,8,53,-0.7777
,,,9,4,0.9017
,,,10,31,-0.9862
,,,1,25,-0.9036
,,,6,23,-0.2732
,,,7,8,0.4574
,,,9,15,0.4767
,,,10,64,0.9336
,,,8,4,0.5267
,,,9,47,0.7854
,,,8,2,-0.1813
,,,5,59,0.6139
,,,8,25,0.1779
,,,10,19,0.5878
,,,10,80,0.296
,,,4,30,-0.6408
,,,9,59,0.8908
,,,1,4,0.6705
,,,6,29,-0.1027
,,,9,46,0.6249
,,,10,46,0.916
,,,1,4,-0.6219
,,,9,8,0.1779
,,,10,71,0.8726
,,,6,0,0.6369
,,,9,22,0.8489
,,,5,21,0
,,,9,14,0.8885
,,,10,7,0.5582
,,,8,36,-0.3182
,,,7,15,-0.2263
,,,8,3,-0.9669
,,,2,47,-0.8349
,,,9,1,0.5378
,,,10,5,-0.9015
,,,10,46,0.7326
,,,10,8,0.3802
,,,1,55,0
,,,5,34,-0.7096
,,,10,14,0.6739
,,,10,18,-0.4215
,,,7,75,-0.1779
,,,10,5,0.6369
,,,10,37,0.743
,,,1,3,-0.6249
,,,10,18,0.1783
,,,4,4,-0.8405
,,,5,7,0.0258
,,,9,19,0.8225
,,,4,19,-0.6331
,,,9,3,-0.9137
,,,8,0,0.8481
,,,10,10,-0.8985
,,,10,43,0.8179
,,,7,0,-0.6786
,,,1,18,-0.6597
,,,7,3,-0.9756
,,,8,56,0.6141
,,,9,15,-0.5201
,,,7,5,0.8356
,,,3,2,-0.8015
,,,2,38,-0.6808
,,,8,37,-0.9704
,,,10,7,-0.449
,,,10,32,-0.4215
,,,1,6,-0.7717
,,,1,38,0.6497
,,,1,12,0.34
,,,8,3,-0.9117
,,,9,35,-0.235
,,,10,32,0.8791
,,,9,18,-0.9393
,,,1,14,0.9208
,,,5,33,-0.9698
,,,5,9,-0.4862
,,,1,22,-0.4588
,,,10,21,0.8316
,,,1,6,0.5936
,,,10,97,0.4482
,,,1,31,-0.6124
,,,9,24,0.2124
,,,9,27,0.5067
,,,10,0,0.1511
,,,6,15,0.5624
,,,10,246,-0.9516
,,,6,14,-0.7063
,,,10,20,-0.2263
,,,10,92,0.9698
,,,10,1,-0.7102
,,,1,14,-0.7832
,,,1,7,0.6808
,,,4,32,-0.9643
,,,4,34,0.5267
,,,1,1,-0.9185
,,,10,6,0.055
,,,5,4,0.2069
,,,7,9,0.3153
,,,4,4,-0.024
,,,1,11,0.4166
,,,3,13,-0.7003
,,,9,33,0.8442
,,,3,4,-0.8616
,,,10,168,-0.2505
,,,6,7,0.0772
,,,9,18,0.6313
,,,10,14,-0.3818
,,,9,38,0.6597
,,,9,9,0.765
,,,9,21,0.0258
,,,9,79,-0.6712
,,,10,3,-0.816
,,,10,37,0.3535
,,,1,8,0
,,,10,14,0.8004
,,,10,29,0.2023
,,,1,13,-0.1779
,,,1,6,0.5829
,,,10,94,0.5758
,,,6,44,-0.6736
,,,7,9,-0.4549
,,,10,66,0.1918
,,,6,3,0.6738
,,,8,14,-0.9001
,,,4,8,-0.8126
,,,10,63,-0.9184
,,,10,51,0.8807
,,,9,57,-0.9753
,,,10,8,0.9296
,,,6,36,0.6078
,,,5,3,-0.6746
,,,1,2,0.658
,,,10,8,0.296
,,,9,24,0.886
,,,9,4,0.7334
,,,10,107,-0.6597
,,,10,30,-0.4767
,,,9,49,0.5859
,,,8,64,0.1235
,,,9,15,0.2003
,,,9,3,0
,,,10,61,0.8727
,,,9,12,0.8969
,,,10,33,0.079
,,,10,20,0.6778
,,,9,9,0.6369
,,,4,23,-0.9705
,,,9,23,-0.8779
,,,9,27,0
,,,3,15,-0.5423
,,,1,6,0.7351
,,,3,13,0
,,,8,23,-0.0516
,,,8,9,0.8431
,,,10,27,0.8614
,,,10,0,0.9642
,,,9,17,0.6652
,,,8,26,-0.765
,,,10,28,0.9312
,,,9,3,-0.9724
,,,8,4,0.8968
,,,9,20,0.9245
,,,2,0,-0.6588
,,,10,24,0.7269
,,,1,10,-0.6825
,,,1,3,-0.8107
,,,8,90,-0.3612
,,,5,69,-0.34
,,,6,97,0.7717
,,,1,6,-0.9652
,,,9,15,0.7568
,,,10,17,0.6311
,,,8,6,-0.3818
,,,10,47,0.0929
,,,9,28,0.3778
,,,10,14,0.379
,,,10,9,0.7506
,,,8,4,0.34
,,,8,15,-0.128
,,,10,49,0.9503
,,,10,34,-0.2261
,,,1,10,-0.9819
,,,10,78,0.7269
,,,10,15,-0.8747
,,,1,3,-0.8718
,,,7,7,-0.6478
,,,10,16,-0.8442
,,,4,1,-0.1531
,,,5,1,0
,,,10,22,-0.75
,,,9,5,0.8356
,,,8,2,0.5106
,,,10,36,0.3818
,,,8,24,0.7184
,,,5,12,-0.128
,,,8,0,0.6249
,,,2,13,-0.5013
,,,1,0,-0.9227
,,,10,15,0
,,,1,27,-0.6597
,,,9,8,0.8872
,,,1,2,-0.8591
,,,10,80,-0.8442
,,,9,12,0.9264
,,,1,12,0.4939
,,,10,19,0
,,,10,51,0
,,,10,190,0.7994
,,,1,23,-0.8176
,,,7,4,-0.9201
,,,10,7,0
,,,7,4,-0.8269
,,,6,32,0.7574
,,,7,1,-0.6793
,,,8,45,-0.128
,,,8,65,0.1027
,,,8,29,-0.4019
,,,9,58,0.8658
,,,2,12,0
,,,1,2,0.3786
,,,9,133,-0.3603
,,,10,48,-0.8306
,,,5,20,-0.6309
,,,10,64,0.4215
,,,1,2,-0.8387
,,,8,11,0.296
,,,1,9,-0.9206
,,,8,57,0.5719
,,,10,47,0.4019
,,,7,8,-0.2023
,,,10,3,0.1779
,,,8,125,0.8126
,,,2,17,-0.7579
,,,1,21,-0.6808
,,,10,9,0.5719
,,,9,18,-0.5859
,,,2,11,0
,,,6,14,0.8481
,,,10,75,-0.9911
,,,7,34,-0.1531
,,,3,74,-0.9062
,,,8,2,0.8481
,,,9,28,-0.508
,,,9,9,-0.7836
,,,8,42,-0.5574
,,,10,11,0.7928
,,,10,53,-0.6124
,,,9,9,-0.1528
,,,6,13,0.6249
,,,7,14,-0.0217
,,,9,41,-0.8225
,,,6,8,0.8606
,,,7,8,-0.8225
,,,10,8,-0.5859
,,,6,5,0.2732
,,,9,14,-0.8606
,,,2,4,-0.8402
,,,7,8,-0.2023
,,,8,99,0.9708
,,,1,0,0.5819
,,,1,6,0.9239
,,,9,0,-0.0954
,,,9,23,-0.1655
,,,8,46,0.5487
,,,10,31,0.0762
,,,10,19,-0.404
,,,1,5,0.7224
,,,9,57,0.7861
,,,5,15,-0.6745
,,,8,31,-0.2225
,,,1,35,-0.4767
,,,9,0,0.7701
,,,9,42,0.8999
,,,10,105,0.6964
,,,7,5,0.8334
,,,9,39,0.8655
,,,10,40,-0.6571
,,,9,48,0.9531
,,,1,22,-0.3818
,,,9,19,0.9577
,,,4,4,-0.7574
,,,9,6,0.0688
,,,6,17,-0.7906
,,,7,16,-0.7178
,,,3,0,-0.7096
,,,10,3,0.5209
,,,7,51,0
,,,8,8,0.9223
,,,3,13,-0.9554
,,,1,4,-0.8827
,,,9,25,-0.7126
,,,1,0,-0.4333
,,,10,11,0.8689
,,,9,7,0.2001
,,,9,22,-0.8898
,,,8,66,0.3834
,,,1,25,-0.7926
,,,1,4,0.1243
,,,4,34,0.8834
,,,1,11,-0.9707
,,,1,4,-0.9883
,,,9,53,-0.8225
,,,10,3,-0.765
,,,4,23,-0.9744
,,,10,10,-0.4039
,,,3,4,-0.8689
,,,9,2,0.8126
,,,1,39,-0.8591
,,,10,3,-0.1761
,,,8,42,0.802
,,,8,33,0.323
,,,10,1,0.9111
,,,2,17,0.882
,,,1,6,-0.8271
,,,2,10,0.4203
,,,8,56,-0.2528
,,,10,38,0.6124
,,,1,21,-0.6597
,,,10,23,0.4325
,,,9,75,-0.872
,,,4,2,-0.9457
,,,5,31,0.1531
,,,10,146,0.9445
,,,9,102,-0.4574
,,,10,12,-0.6808
,,,9,1,0.818
,,,8,10,-0.7102
,,,8,75,0.2315
,,,10,34,0.0258
,,,9,36,0.3818
,,,1,27,0
,,,6,0,0.9043
,,,6,4,0.8639
,,,1,22,-0.8885
,,,9,91,-0.9577
,,,1,18,0.6295
,,,8,33,-0.2263
,,,10,21,0.8444
,,,10,19,0.6901
,,,10,26,-0.9366
,,,10,74,0.4908
,,,8,19,0.296
,,,3,18,-0.7184
,,,6,10,-0.0516
,,,1,2,-0.5719
,,,9,4,-0.7603
,,,9,29,0.932
,,,10,2,0.128
,,,7,98,-0.6369
,,,1,55,-0.4466
,,,1,8,-0.9082
,,,10,5,0.5859
,,,8,108,0.8555
,,,5,6,-0.1027
,,,3,26,-0.7184
,,,5,35,-0.2244
,,,10,53,0.7506
,,,1,3,0.6515
,,,9,6,0.9459
,,,9,61,-0.8898
,,,10,15,0.7549
,,,3,4,-0.5106
,,,10,9,0.8794
,,,9,53,-0.9546
,,,9,11,-0.8834
,,,10,13,0.8316
,,,7,6,-0.659
,,,8,4,0.931
,,,1,14,0.0258
,,,10,26,0.9169
,,,8,12,0.9047
,,,8,47,-0.9081
,,,10,25,0.8486
,,,10,50,0
,,,9,4,0.8777
,,,10,4,0.0516
,,,10,7,-0.024
,,,3,10,-0.4767
,,,8,42,0.8957
,,,10,79,0.4939
,,,1,16,-0.6705
,,,9,5,0.8268
,,,9,14,0.841
,,,5,6,0.3612
,,,10,21,0.34
,,,4,17,-0.5081
,,,5,4,0.0929
,,,10,49,-0.3753
,,,10,27,0.9477
,,,10,14,-0.6777
,,,10,133,0.7351
,,,10,3,0
,,,10,50,0.9001
,,,7,2,0.9217
,,,10,33,-0.5719
,,,8,9,0.5106
,,,8,11,-0.4931
,,,3,3,0.08
,,,10,70,0.9325
,,,8,143,0.9267
,,,10,10,0.4576
,,,3,5,0
,,,7,32,0.5574
,,,10,21,0.7096
,,,10,12,0.4019
,,,10,73,-0.9346
,,,4,4,-0.6369
,,,10,4,0.296
,,,2,9,-0.9356
,,,8,7,-0.2942
,,,10,5,0.8365
,,,10,19,0.9312
,,,10,40,0.34
,,,9,73,0.9502
,,,10,58,-0.3818
,,,8,16,0.8698
,,,1,206,-0.4767
,,,9,42,-0.9508
,,,9,14,-0.6696
,,,6,43,-0.5994
,,,7,8,0.0018
,,,8,13,-0.7337
,,,1,12,-0.4767
,,,4,21,0.126
,,,4,5,-0.886
,,,10,5,0.3835
,,,7,28,-0.6908
,,,10,0,-0.7845
,,,10,3,-0.5784
,,,1,9,-0.9519
,,,2,5,-0.3384
,,,10,87,0.8879
,,,10,11,0.4939
,,,8,5,-0.7269
,,,3,43,-0.6249
,,,10,44,-0.5849
,,,10,62,0.4404
,,,9,48,0.7729
,,,2,34,0.5819
,,,9,28,-0.3612
,,,4,1,-0.7824
,,,8,4,0.6892
,,,10,0,0.5053
,,,8,63,-0.2647
,,,2,0,-0.5697
,,,10,21,0.6123
,,,10,3,0.8519
,,,10,11,0.5574
,,,9,35,-0.8398
,,,6,35,-0.296
,,,4,6,0.8176
,,,1,11,0
,,,9,43,0.8807
,,,1,3,0.5165
,,,10,3,0.481
,,,1,0,-0.8759
,,,10,3,0.9152
,,,10,113,-0.9623
,,,10,40,0
,,,6,1,-0.34
,,,10,51,0.5719
,,,7,16,-0.8582
,,,2,7,-0.8752
,,,10,17,-0.811
,,,8,74,0.8863
,,,6,3,-0.9218
,,,4,10,-0.6036
,,,10,56,0.34
,,,3,26,-0.9911
,,,4,1,0.1761
,,,4,0,-0.8079
,,,1,2,0.2934
,,,2,6,0.5859
,,,4,17,0.1531
,,,4,4,-0.9719
,,,2,75,0.2023
,,,1,3,-0.7506
,,,9,17,-0.6114
,,,10,14,-0.34
,,,10,35,0.5574
,,,10,83,-0.3382
,,,2,2,0.0516
,,,1,24,0
,,,8,24,0.8074
,,,9,2,0.6486
,,,2,0,0.7964
,,,1,8,0.7569
,,,7,14,0.2023
,,,9,2,0.2263
,,,5,3,-0.862
,,,10,3,-0.3008
,,,8,28,0.6915
,,,10,42,0
,,,9,13,0.6249
,,,2,67,-0.6597
,,,1,6,-0.872
,,,3,8,-0.2263
,,,2,0,-0.296
,,,10,70,-0.4019
,,,5,14,-0.7804
,,,9,10,0.8316
,,,9,12,-0.4184
,,,10,23,0.2465
,,,10,16,0.4588
,,,2,0,0
,,,8,22,-0.5484
,,,8,18,0.2263
,,,5,34,0.968
,,,10,68,0.1891
,,,8,44,-0.9475
,,,9,12,-0.7667
,,,9,20,0.0258
,,,1,10,-0.9436
,,,8,39,0.5719
,,,1,5,0.3312
,,,1,1,-0.2942
,,,10,45,-0.382
,,,10,33,0.9055
,,,10,42,-0.4019
,,,7,5,0
,,,9,32,-0.2887
,,,1,1,0.3734
,,,4,5,0.7982
,,,10,2,0.877
,,,7,37,-0.7639
,,,4,152,0.4404
,,,9,0,-0.6546
,,,3,32,0.4809
,,,6,0,0.9441
,,,10,36,-0.2748
,,,1,3,-0.27
,,,1,9,-0.8529
,,,9,18,0.4627
,,,5,48,-0.2263
,,,10,46,0.7906
,,,1,0,-0.6893
,,,9,37,-0.2732
,,,9,15,0.8516
,,,10,70,-0.6908
,,,9,14,0.8658
,,,1,11,-0.9081
,,,1,6,-0.9468
,,,10,389,-0.5423
,,,10,88,-0.8399
,,,10,59,0.7783
,,,9,8,-0.7196
,,,8,7,-0.4391
,,,1,15,0.765
,,,7,12,0.2732
,,,1,11,-0.802
,,,10,40,-0.0717
,,,9,58,0.5917
,,,9,76,0.8862
,,,1,8,-0.2023
,,,2,3,-0.5267
,,,1,64,-0.9644
,,,1,45,-0.3182
,,,1,9,-0.9666
,,,9,26,0.9583
,,,10,21,-0.7579
,,,10,35,-0.9206
,,,7,0,0.7645
,,,10,20,0.4588
,,,10,3,0.6284
,,,9,28,-0.6486
,,,5,0,0.91
,,,10,15,0.8957
,,,6,8,0.7003
,,,10,28,0.8688
,,,9,16,0.4588
,,,4,169,-0.9628
,,,7,4,-0.8625
,,,1,24,0.3818
,,,9,48,-0.802
,,,9,20,-0.3802
,,,10,38,0.743
,,,5,9,-0.7697
,,,4,3,-0.968
,,,9,3,0.765
,,,10,48,0.0516
,,,9,3,0.8516
,,,5,7,-0.7923
,,,10,15,0.8319
,,,5,8,0.9194
,,,9,17,0.875
,,,1,36,-0.8807
,,,1,11,-0.5574
,,,2,3,0.4158
,,,10,7,-0.8764
,,,9,55,-0.9634
,,,4,76,-0.8677
,,,7,2,0
,,,8,12,-0.819
,,,8,3,0.5859
,,,1,5,-0.9647
,,,1,3,0.8658
,,,1,2,0.7243
,,,10,165,-0.5334
,,,2,15,-0.9213
,,,1,49,0.4404
,,,6,5,0.2125
,,,7,116,-0.9413
,,,7,43,-0.9531
,,,10,0,0.5093
,,,9,11,0.4974
,,,10,31,-0.6741
,,,4,2,-0.7398
,,,6,48,-0.7609
,,,1,1,0.6597
,,,5,5,-0.8336
,,,9,4,0
,,,9,57,-0.4136
,,,8,5,-0.7184
,,,1,0,-0.5974
,,,9,0,0.3111
,,,3,71,0.4404
,,,10,15,0
,,,9,28,0.2942
,,,5,25,-0.8176
,,,9,9,0.4854
,,,10,5,0.3612
,,,10,2,0.7418
,,,9,21,0.7841
,,,9,82,0.4588
,,,9,23,-0.4033
,,,8,27,-0.1779
,,,4,3,-0.6597
,,,1,4,-0.8313
,,,8,46,-0.8409
,,,9,23,0.8357
,,,1,46,-0.9876
,,,10,24,-0.6808
,,,10,38,0.3999
,,,10,20,0.6604
,,,10,56,0.9636
,,,7,28,0.9134
,,,2,9,0
,,,7,28,-0.3182
,,,5,54,-0.9167
,,,1,2,-0.8746
,,,9,28,-0.9578
,,,9,3,0.7823
,,,10,66,-0.3612
,,,3,39,0.5092
,,,2,8,-0.25
,,,1,22,-0.9642
,,,6,1,-0.7351
,,,3,41,-0.3818
,,,8,10,0.1027
,,,2,2,-0.54
,,,1,34,0.2996
,,,8,57,-0.2111
,,,1,26,-0.0258
,,,9,100,-0.765
,,,10,30,-0.4019
,,,10,27,0.7494
,,,3,2,-0.7964
,,,8,26,0.8166
,,,10,14,0.6249
,,,9,27,0.9287
,,,8,26,-0.981
,,,8,2,0.4201
,,,10,21,0.5764
,,,1,11,-0.0847
,,,9,22,0.6597
,,,10,7,0.431
,,,1,17,-0.7351
,,,10,8,0.8715
,,,7,11,0.886
,,,1,28,-0.673
,,,5,2,-0.8608
,,,3,11,-0.3182
,,,7,2,0.6486
,,,1,1,-0.091
,,,1,31,-0.1027
,,,10,26,-0.8885
,,,10,138,-0.5095
,,,8,92,-0.8779
,,,1,0,-0.3818
,,,8,29,0.5894
,,,1,4,-0.8805
,,,3,16,0.2714
,,,3,0,0.427
,,,8,6,0.5106
,,,5,3,0.1027
,,,2,6,-0.3612
,,,8,13,-0.4939
,,,9,13,0.9298
,,,3,36,-0.8754
,,,7,44,-0.8979
,,,9,8,0.1635
,,,10,71,0.9788
,,,9,33,-0.9666
,,,3,14,0.1849
,,,8,49,0.5859
,,,3,43,0.5574
,,,10,0,-0.6998
,,,10,68,0.431
,,,1,8,-0.6932
,,,9,32,0.1779
,,,2,2,-0.8875
,,,1,15,0.2732
,,,9,6,-0.9809
,,,9,23,-0.8585
,,,10,9,0.6028
,,,10,13,-0.6229
,,,10,11,-0.2249
,,,6,58,-0.1697
,,,8,1,0.3774
,,,9,14,0.2558
,,,1,11,-0.9156
,,,8,94,0.5106
,,,1,2,0.6486
,,,9,9,0.4404
,,,10,33,-0.2732
,,,10,26,-0.0772
,,,1,7,-0.1779
,,,10,71,0.3455
,,,10,56,0.1766
,,,6,188,-0.1761
,,,8,24,0.9623
,,,5,14,-0.3818
,,,1,24,0.1027
,,,10,11,-0.8591
,,,10,9,0.6152
,,,10,24,0.6249
,,,9,27,-0.4019
,,,9,6,0.8711
,,,10,7,0.4404
,,,10,5,0.4215
,,,9,28,-0.8805
,,,3,8,0.6115
,,,1,4,-0.3164
,,,10,11,-0.8625
,,,7,45,0.7599
,,,1,16,-0.6908
,,,7,12,-0.836
,,,9,50,-0.6124
,,,3,8,-0.9617
,,,10,6,-0.1779
,,,10,73,0.2244
,,,10,3,0
,,,7,5,0
,,,1,39,-0.765
,,,8,48,0.1027
,,,9,13,-0.9072
,,,10,2,0.9042
,,,7,50,0.836
,,,8,135,0.2134
,,,10,25,-0.7873
,,,1,11,-0.8442
,,,9,31,0.25
,,,8,49,0.6908
,,,10,2,0.5106
,,,7,36,0.2732
,,,10,3,0.8158
,,,10,175,0.9136
,,,9,114,-0.9833
,,,10,12,-0.6369
,,,6,1,0.6705
,,,1,54,-0.5095
,,,8,45,0.6697
,,,10,28,0.9186
,,,9,9,0.5563
,,,8,9,-0.3818
,,,10,33,-0.1007
,,,9,40,0.8225
,,,9,38,-0.5513
,,,8,33,-0.967
,,,8,29,-0.4767
,,,3,26,-0.2732
,,,10,15,0.2484
,,,2,12,-0.9485
,,,8,8,-0.1154
,,,4,2,0.0767
,,,3,15,-0.1779
,,,5,22,0.8779
,,,8,15,0.8402
,,,10,79,0.9134
,,,10,3,0.1027
,,,5,23,-0.7796
,,,8,2,0.9509
,,,1,131,-0.8885
,,,8,60,-0.6645
,,,10,23,0.2911
,,,1,1,-0.296
,,,10,200,0.7959
,,,8,17,-0.088
,,,5,13,0.296
,,,10,20,0.636
,,,8,19,0.6989
,,,9,92,0.5055
,,,8,11,0.7783
,,,9,18,0.1531
,,,8,7,0.7111
,,,7,39,0.8658
,,,1,23,0.126
,,,1,46,0
,,,10,86,0.8375
,,,10,6,-0.6322
,,,10,3,0.4404
,,,5,42,-0.743
,,,8,52,0
,,,9,6,0.894
,,,10,15,0.7569
,,,10,28,0.7263
,,,7,0,0.4588
,,,8,6,0.9469
,,,1,19,-0.7625
,,,10,55,-0.9231
,,,8,42,0.9242
,,,9,210,0.4939
,,,10,52,-0.4767
,,,10,20,-0.2263
,,,1,3,-0.9863
,,,9,37,-0.2716
,,,9,25,-0.5423
,,,10,67,0.4926
,,,10,7,-0.7214
,,,10,100,0.8625
,,,10,13,0.9522
,,,1,3,-0.9275
,,,6,42,-0.75
,,,10,66,-0.6908
,,,1,1,-0.9235
,,,10,118,0
,,,1,10,-0.9141
,,,1,122,-0.8591
,,,10,118,0.6369
,,,8,3,0.694
,,,7,2,0.2213
,,,10,56,-0.296
,,,2,0,-0.9227
,,,10,97,-0.9769
,,,10,0,0.2695
,,,10,65,-0.872
,,,8,40,-0.8932
,,,10,0,0.7125
,,,10,9,-0.4019
,,,1,16,-0.4215
,,,4,18,-0.3802
,,,1,11,-0.6239
,,,2,60,-0.5267
,,,9,33,0.4303
,,,5,0,0.4215
,,,2,6,-0.9078
,,,9,6,0.7086
,,,9,33,0.4404
,,,10,83,-0.9738
,,,9,2,-0.8268
,,,1,18,0.7256
,,,9,22,0.9273
,,,6,16,-0.9638
,,,8,118,-0.8591
,,,8,54,-0.8093
,,,9,12,0.9503
,,,10,19,0.879
,,,4,20,-0.296
,,,8,0,0.6116
,,,1,1,0.4404
,,,6,26,0.0772
,,,10,5,0.6369
,,,1,20,0.8805
,,,8,14,0.7703
,,,10,46,-0.3586
,,,10,12,-0.7967
,,,10,117,-0.0516
,,,10,5,-0.9576
,,,10,37,0.8555
,,,6,43,-0.8519
,,,10,19,-0.5848
,,,10,13,0.8481
,,,10,15,0.5106
,,,10,2,-0.4532
,,,5,18,0.3784
,,,1,13,-0.6124
,,,10,46,-0.9201
,,,10,13,0.5709
,,,1,3,-0.9437
,,,2,94,-0.8555
,,,8,27,0.8902
,,,8,0,0.9064
,,,7,3,0.8742
,,,10,25,-0.9256
,,,3,6,-0.0772
,,,10,59,0.5321
,,,8,0,0.306
,,,7,0,0.8701
,,,6,7,0.4141
,,,5,1,-0.7838
,,,10,9,-0.4939
,,,10,56,-0.128
,,,10,43,0.743
,,,10,22,0.8012
,,,10,44,0
,,,10,39,0.2885
,,,6,56,0.4767
,,,10,26,-0.4295
,,,9,50,-0.4325
,,,10,127,-0.0422
,,,8,15,0.5859
,,,10,20,0.6605
,,,9,2,-0.6008
,,,10,12,0.8096
,,,9,63,-0.9411
,,,1,2,-0.5081
,,,9,7,-0.2714
,,,10,82,0.9601
,,,8,17,-0.4019
,,,7,14,-0.9545
,,,3,1,-0.8832
,,,2,8,-0.9552
,,,5,27,-0.3612
,,,7,20,0
,,,8,4,0.1779
,,,4,1,0.5413
,,,6,22,-0.8834
,,,8,2,-0.3367
,,,9,83,0.2714
,,,6,43,0.223
,,,5,5,-0.0772
,,,10,67,0.9712
,,,3,2,0.5189
,,,10,15,0.81
,,,8,12,0.7717
,,,10,8,0.3612
,,,9,13,0.765
,,,7,0,-0.6115
,,,1,28,0
